place_id,place_name,review_id_hash,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text,label,score
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,c1568c1dc3bdb989ddd2812efb6c4f41,1,Every time you go it has to close... the signboard says close another day...,4 years ago,2020-03-29 12:26:05.553,Thanks for   given. Closed Friday,4 years ago,2020-03-29 12:26:05.553,0,19.0,1.0,1.0,Setiap kali pergi msti ttup...signboard tulis ttup hari lain..,Thanks for   given. Tutup Jumaat,positive,0.988479435443878
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,68de90fa0e56e71d4bfc82bb9044049c,5,"The best place! Fried geli fish is a must-try menu, very tasty. Lose if you dont try",4 years ago,2020-03-29 12:26:06.687,Thanks for   given,4 years ago,2020-03-29 12:26:06.687,0,190.0,840.0,1.0,"Tempat terbaik! Ikan geli goreng memang menu yang wajib dicuba, sedap sangat. Rugi kalau tak cuba",,positive,0.846572399139404
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,5cdf0987bb7f60fbf53f9822abf56048,5,,4 years ago,2020-03-29 12:26:06.705,Thanks for   given,4 years ago,2020-03-29 12:26:06.705,0,7.0,1.0,0.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,f876b77ea3899f1b4575ccb591e2d657,3,,4 years ago,2020-03-29 12:26:06.705,Thanks for   given,4 years ago,2020-03-29 12:26:06.705,0,1.0,15.0,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,09132224adededd49dfec8f285cb9aa6,5,The best fried Catfish are served,4 years ago,2020-03-29 12:26:06.726,Thanks for   given,4 years ago,2020-03-29 12:26:06.726,0,8.0,10.0,0.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,99db060fce410d3d8f94309d6561384f,5,,4 years ago,2020-03-29 12:26:06.739,Thanks for   given,4 years ago,2020-03-29 12:26:06.739,0,21.0,3.0,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,7993375a179e6d10245e9da08e7cd090,4,,4 years ago,2020-03-29 12:26:06.743,Thanks for   given,4 years ago,2020-03-29 12:26:06.743,0,24.0,2.0,0.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,fe179d3f543857d74b1524a096463eff,5,,4 years ago,2020-03-29 12:26:06.748,Thanks for   given,4 years ago,2020-03-29 12:26:06.748,0,12.0,13.0,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,7eae859e634ca8e6c244ca2a3c79541a,5,Village style food..,4 years ago,2020-03-29 12:26:06.753,Thanks for   given,4 years ago,2020-03-29 12:26:06.753,0,23.0,72.0,1.0,Makanan kampong style..,,positive,0.996776044368743
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,abfb20b82f497ac08c753df4517b8aee,4,,4 years ago,2020-03-29 12:26:06.758,Thanks for   given,4 years ago,2020-03-29 12:26:06.758,0,1.0,,0.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,6e3e6cef4ed6224e37f6aac193bfea24,4,,4 years ago,2020-03-29 12:26:06.763,Thanks for   given,4 years ago,2020-03-29 12:26:06.763,0,100.0,18.0,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,d3ce53a119a63e8fdcbe809849ec2d69,4,"Delicious food even if it is simple. Please come before 1pm. Otherwise, most of the dishes are gone.",4 years ago,2020-03-29 12:26:07.853,Thanks for   given,4 years ago,2020-03-29 12:26:07.853,0,123.0,415.0,1.0,"Masakan sedap walaupon simple. Sila datang sebelum pukul 1 petang. Kalau tidak, masakan kebanyakannya sudah habis.",,negative,0.99905377626419
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,2810e638a871906e9d824357e5af626b,3,,4 years ago,2020-03-29 12:26:07.873,Thanks for   given,4 years ago,2020-03-29 12:26:07.873,0,9.0,32.0,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,d2ec76e41d650547a2c6fc4b9b89556e,5,A variety of delicious lunch menus,4 years ago,2020-03-29 12:26:07.873,Thanks for   given,4 years ago,2020-03-29 12:26:07.873,0,27.0,166.0,0.0,Pelbagai jenis menu makan tengahari yang lazat,,positive,0.997264504432678
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,02fb0b0c22bb6dc793300f1966b26da5,5,,4 years ago,2020-03-29 12:26:07.873,Thanks for   given,4 years ago,2020-03-29 12:26:07.873,0,1.0,3.0,0.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,dd0b001ef1a7d8025512f82785ab4cbd,5,Village side dish... Power grilled catfish.,4 years ago,2020-03-29 12:26:07.886,Thanks for   given,4 years ago,2020-03-29 12:26:07.886,0,71.0,141.0,1.0,Lauk pauk kampung... Ikan keli bakar power.,,positive,0.579809010028839
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,aba0ac58315bfb26c014cb7d910981c5,4,,4 years ago,2020-03-29 12:26:07.886,Thanks for   given,4 years ago,2020-03-29 12:26:07.886,0,19.0,14.0,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,c3e5c7dffec0211ff0d34fc632ea931d,5,,4 years ago,2020-03-29 12:26:07.886,Thanks for   given,4 years ago,2020-03-29 12:26:07.886,0,4.0,,0.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,01e2002a1a4dca4cb6c429445865c1e8,5,,4 years ago,2020-03-29 12:26:07.886,Thanks for   given mem,4 years ago,2020-03-29 12:26:07.886,0,,,,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,f5a08f62c9f3ec3ef80d6d1325aedf8b,3,,4 years ago,2020-03-29 12:26:07.903,Thanks for   given,4 years ago,2020-03-29 12:26:07.903,0,98.0,409.0,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,ed37b1f5bb8388cabd93c76bfe825148,4,,4 years ago,2020-03-29 12:26:07.903,Thanks for   given,4 years ago,2020-03-29 12:26:07.903,0,2.0,29.0,0.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,710e4ea9c17e8169c1dd0c583d57f194,4,Cozy and relaxing,4 years ago,2020-03-29 12:26:08.620,Thanks for   given,4 years ago,2020-03-29 12:26:08.620,0,25.0,73.0,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,84fbbfaacf46008b329df7122fdfc21e,4,,4 years ago,2020-03-29 12:26:08.620,Thanks for   given,4 years ago,2020-03-29 12:26:08.620,0,,,,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,2baf11b045cbcfdde7de4873cd1ca058,5,,4 years ago,2020-03-29 12:26:08.620,Thanks for   given,4 years ago,2020-03-29 12:26:08.620,0,2.0,,0.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,8e2dad5689b7a95b9520a958f641413a,5,Deep fried catfish specialty,4 years ago,2020-03-29 12:26:08.620,Thanks for   given,4 years ago,2020-03-29 12:26:08.620,1,38.0,7.0,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,2bdb15e49654ee099cddbadd7c3f02b7,5,Great Kampung Malay Cuisine especially the Fried  ikan keli(Catfish),4 years ago,2020-03-29 12:26:08.636,Thanks for   given,4 years ago,2020-03-29 12:26:08.636,0,80.0,23.0,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,1a70ca5a2d1263b814ad48bef484765c,4,,4 years ago,2020-03-29 12:26:08.636,Thanks for   given,4 years ago,2020-03-29 12:26:08.636,0,1.0,,0.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,591bd61139920c92a63adb50943e88b7,4,delicious! worth ur money.,4 years ago,2020-03-29 12:26:08.636,Thanks for   given,4 years ago,2020-03-29 12:26:08.636,0,268.0,1422.0,1.0,sedap! worth ur money.,,positive,0.997322976589202
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,b81706101bc33bcd08e6b97713144d71,4,Tasty traditional Malay Kampung meals..,4 years ago,2020-03-29 12:26:08.636,Thanks for   given,4 years ago,2020-03-29 12:26:08.636,0,20.0,,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,e640613d79adb8d0e776ded3d7c71a34,5,Best kampung cook style,4 years ago,2020-03-29 12:26:08.653,Thanks for   given,4 years ago,2020-03-29 12:26:08.653,0,26.0,2.0,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,ca366875bc9da82193122607a43bda99,4,,4 years ago,2020-03-29 12:26:08.653,Thanks for   given,5 years ago,2019-03-29 12:26:08.653,0,4.0,17.0,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,f3fd92d4441d5f3b173d71a60130f9a5,5,,4 years ago,2020-03-29 12:26:09.286,Thanks for   given,4 years ago,2020-03-29 12:26:09.286,0,4.0,,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,86da02d33a7a1da77f38557105cfca56,3,,4 years ago,2020-03-29 12:26:09.288,Thanks for   given,4 years ago,2020-03-29 12:26:09.288,0,1.0,,0.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,baef10ef4d11733a2d793edaaca47aa6,3,,4 years ago,2020-03-29 12:26:09.288,Thanks for   given,4 years ago,2020-03-29 12:26:09.288,0,,,,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,566191a2d944e9010408f1ab7fbd41ae,3,,4 years ago,2020-03-29 12:26:09.288,Thanks for   given,4 years ago,2020-03-29 12:26:09.288,0,36.0,228.0,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,4dfc301e363865f1d3234df0cf8072cc,5,Normal,4 years ago,2020-03-29 12:26:09.303,Thanks for   given,4 years ago,2020-03-29 12:26:09.303,0,267.0,22.0,1.0,Biasa,,positive,0.99163943529129
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,177c79565de37f9095ee7cf8a63d14f6,3,,4 years ago,2020-03-29 12:26:09.303,Thanks for   given,4 years ago,2020-03-29 12:26:09.303,0,1.0,,0.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,c31bacfcd83647c8b1c45f47cfb540f1,5,Fried catfish is delicious!,4 years ago,2020-03-29 12:26:09.320,Thanks for    given,4 years ago,2020-03-29 12:26:09.320,0,15.0,,1.0,Ikan keli goreng tersedap!,,positive,0.997194170951843
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,522d5072d4d10491d198a565b2413353,5,The fried catfish (ikan Keli) is legendary,4 years ago,2020-03-29 12:26:09.320,Thanks for   given,4 years ago,2020-03-29 12:26:09.320,0,66.0,14.0,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,35e3beada6907f774a9df514b7bea8f6,4,Good test village,4 years ago,2020-03-29 12:26:09.320,Thanks for   given,4 years ago,2020-03-29 12:26:09.320,0,54.0,92.0,1.0,Good kampung teste,,positive,0.997298419475555
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,297a267f0eb234770faf6f7c4746fdd9,5,,4 years ago,2020-03-29 12:26:09.320,Thanks for   given,4 years ago,2020-03-29 12:26:09.320,0,,,,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,ed54c26b9d5f8e7b674c824d06d3ce60,4,,4 years ago,2020-03-29 12:26:09.920,Thanks for   given,4 years ago,2020-03-29 12:26:09.920,0,1.0,,0.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,caf2028192a4496bbcf684936598ebfd,5,,4 years ago,2020-03-29 12:26:09.936,Thanks for stars given,4 years ago,2020-03-29 12:26:09.936,0,,,,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,a8512036f2a86718b47d1f5935db106a,3,,4 years ago,2020-03-29 12:26:09.936,Thanks for   given,4 years ago,2020-03-29 12:26:09.936,0,99.0,181.0,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,0289c4f4821f372f110ee9fe4455673a,5,Nice food but a bit pricey,4 years ago,2020-03-29 12:26:09.936,Thanks for   given,4 years ago,2020-03-29 12:26:09.936,0,223.0,450.0,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,337b4187c96ea0f083a9c234069ceb8e,5,"cook lemak chili rice, crispy grg catfish.. mandatory menu.. ayaq asam.. the best",4 years ago,2020-03-29 12:26:09.936,Thanks Mem!!!,6 years ago,2018-03-29 12:26:09.936,0,29.0,37.0,1.0,"masak lemak cili padi,ikan keli grg yg rangup..menu wajib..ayaq asam..the best",,positive,0.997205078601837
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,312513020a52c55132952f90a47e0989,2,,4 years ago,2020-03-29 12:26:09.953,Thanks for stars given,4 years ago,2020-03-29 12:26:09.953,0,20.0,9.0,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,197fb37a94883028c40cd6313abb6c1a,4,,4 years ago,2020-03-29 12:26:09.953,Thanks for   given,4 years ago,2020-03-29 12:26:09.953,0,3.0,,0.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,3efa99445c0f52e9a8189ceeedfdac05,2,,4 years ago,2020-03-29 12:26:09.953,Thanks fir stars given,4 years ago,2020-03-29 12:26:09.953,0,4.0,,0.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,d8de313fc831cf0bdddae80d898bc871,1,1.45.. catfish habih.. whats up..,4 years ago,2020-03-29 12:26:09.953,Sorry to hear that   . thanks for star given,4 years ago,2020-03-29 12:26:09.953,0,55.0,95.0,1.0,1.45.. keli habih.. apaa laa..,,positive,0.996960222721099
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,92037f4f44d2b1b1a0b1e6c7faea0f0c,5,Fried catfish is the best. Once two tails.,4 years ago,2020-03-29 12:26:09.970,Thanks for   given ..,4 years ago,2020-03-29 12:26:09.970,0,109.0,27.0,1.0,Ikan keli goreng mmg best. Sekali dua ekor.,,positive,0.997264981269836
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,00c7685b6e3805ddb47452da4a0479de,3,,4 years ago,2020-03-29 12:26:10.570,Thanks for   given,4 years ago,2020-03-29 12:26:10.570,0,,,,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,2899dc0b103b4f1e5d3b5b7c0e162277,4,,4 years ago,2020-03-29 12:26:10.570,That for   given,4 years ago,2020-03-29 12:26:10.570,0,,,,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,40f9987abfb307805c5ce56901493284,4,,4 years ago,2020-03-29 12:26:10.570,Thanks for   given,4 years ago,2020-03-29 12:26:10.570,0,5.0,,0.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,72b6acf920baea6e20f589335c5677b6,2,,4 years ago,2020-03-29 12:26:10.570,Thanks for stars given,4 years ago,2020-03-29 12:26:10.570,0,125.0,122.0,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,a91eb16c16d20a548ff265ab4fdf49fc,3,,4 years ago,2020-03-29 12:26:10.586,Thanks for stars given,4 years ago,2020-03-29 12:26:10.586,0,39.0,49.0,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,5ff564afcee7f4972752edde41909fd8,4,,5 years ago,2019-03-29 12:26:10.587,Thanks for stars given,5 years ago,2019-03-29 12:26:10.587,0,,,,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,cbf4655b7adebb7f0194a31aaffa63ba,3,,5 years ago,2019-03-29 12:26:10.587,Thanks for stars given,5 years ago,2019-03-29 12:26:10.587,0,29.0,24.0,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,81ed44db10771e45c7e48d1817a9f29a,3,,5 years ago,2019-03-29 12:26:10.587,Thanks for stars given,5 years ago,2019-03-29 12:26:10.587,0,1.0,,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,b300f476f648412f4ed57286a25f037f,1,,5 years ago,2019-03-29 12:26:10.602,Thanks for stars given,5 years ago,2019-03-29 12:26:10.602,0,,,,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,ecb24cb2bda0244606ae871c69c85937,2,Not many choice of food. But still good taste.,5 years ago,2019-03-29 12:26:10.603,Thanks for stars given.  Yes sir we prepare based of forecast,5 years ago,2019-03-29 12:26:10.603,0,21.0,16.0,0.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,78752512e040bdd04929080eac057ce2,3,,5 years ago,2019-03-29 12:26:11.153,Thanks for stars given,5 years ago,2019-03-29 12:26:11.153,0,9.0,7.0,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,8d39bb357dc0b2135a0e48eec4eedc35,5,,5 years ago,2019-03-29 12:26:11.170,Thanks for stars given,5 years ago,2019-03-29 12:26:11.170,0,,,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,22a0db819d2cfc0e426d96dd6290e386,4,,5 years ago,2019-03-29 12:26:11.170,Thanks for   given sir,5 years ago,2019-03-29 12:26:11.170,0,3.0,29.0,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,8f086a116ed0f2e995c6518683f68d0d,4,,5 years ago,2019-03-29 12:26:11.170,Thanks for   given,5 years ago,2019-03-29 12:26:11.170,0,120.0,21.0,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,e3ee0da3db988d0c42ce593ee9f8342f,5,,5 years ago,2019-03-29 12:26:11.170,Thanks for   given,5 years ago,2019-03-29 12:26:11.170,0,18.0,26.0,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,a8f6ad51a36825ad145c4dcdaa1784e6,5,,5 years ago,2019-03-29 12:26:11.186,thanks for stars given ...,5 years ago,2019-03-29 12:26:11.186,0,2.0,,0.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,b54f73b1b3f77580e0d9ffc14ba7eaca,2,,5 years ago,2019-03-29 12:26:11.186,Thanks for   given,5 years ago,2019-03-29 12:26:11.186,0,8.0,1.0,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,f06bee7e4c3bd4a580a0c9218b22cee8,5,Great Kampung Food,5 years ago,2019-03-29 12:26:11.186,Thanks for stars given.,5 years ago,2019-03-29 12:26:11.186,0,26.0,3.0,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,584e98b7f6a3ea6bc1d263204e4ee067,4,Love it..food simply delicious,5 years ago,2019-03-29 12:26:11.186,Thanks for   given,5 years ago,2019-03-29 12:26:11.186,0,42.0,,0.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,dd7b7c57d033268612719005b0c46bcf,5,"delicious delicious deep fried ikan keli, you can almost eat the entire animal.",5 years ago,2019-03-29 12:26:11.204,Thanks for the highlight and   given,5 years ago,2019-03-29 12:26:11.204,1,49.0,161.0,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,fe336782703d87c42dcd3d4dab8156a8,5,Village style,5 years ago,2019-03-29 12:26:11.835,Thanks for stars given,5 years ago,2019-03-29 12:26:11.835,0,67.0,57.0,1.0,Kampung style,,positive,0.99721473455429
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,6ab76f5c6b63a65b01044f9aaa9c5941,5,"FRIED KELI, BRO. Enough said.",5 years ago,2019-03-29 12:26:11.836,Thanks for stars given,5 years ago,2019-03-29 12:26:11.836,1,34.0,,1.0,"KELI GORENG, BRO. Enough said.",,positive,0.997217178344726
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,b8ee03038ebb061d84bc3022c5e049c9,5,,5 years ago,2019-03-29 12:26:11.836,Thanks for stars given,5 years ago,2019-03-29 12:26:11.836,0,,,,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,78853c6cab1d3650237e4c09b7683ecb,5,,5 years ago,2019-03-29 12:26:11.836,Thanks for stars given,5 years ago,2019-03-29 12:26:11.836,0,3.0,,0.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,902cd40e9f39296c3d9bbedf881bd777,4,,5 years ago,2019-03-29 12:26:11.853,Thanks for   given,5 years ago,2019-03-29 12:26:11.853,0,1.0,16.0,0.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,16bdef56633a249678c8a2ce58654778,4,There are many side dishes here that are ok for people who want to eat mixed rice,5 years ago,2019-03-29 12:26:11.853,Thanks for   given,5 years ago,2019-03-29 12:26:11.853,0,24.0,19.0,1.0,Banyak lauk sat sini ok ar utk org2 yg nk makan nasi campur,,negative,0.800896525382995
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,59f31def3321d29190868a3efe12a2a2,3,,5 years ago,2019-03-29 12:26:11.853,Thanks for   given,5 years ago,2019-03-29 12:26:11.853,0,12.0,16.0,0.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,7a5828c22cef90f66f55e3578429adf0,5,,5 years ago,2019-03-29 12:26:11.869,Thanks for business &   given,5 years ago,2019-03-29 12:26:11.869,0,11.0,,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,bc6fca0cb2125a21f155a19768870e07,4,,5 years ago,2019-03-29 12:26:11.870,Thanks for star given,5 years ago,2019-03-29 12:26:11.870,0,,,,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,8ef88e47b317a6e0c6cd69a527102fe3,5,Delicious food. Good service... The important thing is to remind people of your cooking memories,5 years ago,2019-03-29 12:26:11.870,Thanks for stars given,5 years ago,2019-03-29 12:26:11.870,0,18.0,33.0,1.0,Makanan sedap.layanan bagus... Yang penting mengimbau kenangan masakan org dlo2,,positive,0.996908128261566
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,a02268426d105b724832cb59a50c7613,4,,5 years ago,2019-03-29 12:26:13.569,Thanks for stars given,5 years ago,2019-03-29 12:26:13.569,0,58.0,1.0,0.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,5728f37c190aad4f359efdbc633342d0,4,,5 years ago,2019-03-29 12:26:13.569,thanks for stars given Sir,5 years ago,2019-03-29 12:26:13.569,0,1.0,,0.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,3bf158f65826fc45a9fa01d8b2808472,5,Sedaaapppp... The best village cuisine,5 years ago,2019-03-29 12:26:13.569,Thanks for star given  sir,5 years ago,2019-03-29 12:26:13.569,0,18.0,,0.0,Sedaaapppp... Masakan kampung yg best,,positive,0.997353076934814
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,d5d3da40908e06b973cc0bc1f2a942e7,5,Great place to have fried catfish.,5 years ago,2019-03-29 12:26:13.587,Thanks for   given sir ...,5 years ago,2019-03-29 12:26:13.587,0,8.0,14.0,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,d29c6175da7ea9e58dd0656446caacc1,2,It used to be the best... Now its normal... Going to the catwalk is the best.,5 years ago,2019-03-29 12:26:13.587,Since day 1 of business back in 1978 is always  biasa  mem and  that founder vision too .. thanks for   given and not everyone suited PokokSawa too...like not everyone suited McDonalds...out of 500 food outlets in Perlis  why PokokSawa always been compared to A.K...??? Must be PokokSawa at its own class.  Dont you think so ? Siti Nabilah ? Make no mistake our  vision not  to be the best but to maintain the originality of PokokSawa like  day 1 of business.Always use some common sense when make comparison and fully understand business vision rather than bluntly make  comparison ....Mem ..thanks,5 years ago,2019-03-29 12:26:13.587,1,41.0,14.0,1.0,Dulu2 best laa... Sekarang biasa je... Pegi anjung keli lagi best.,,positive,0.997201442718505
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,26a8ab7626703956bede07dea51f56f6,3,A normal lunch. Many side dishes to choose from. Fried catfish is delicious and crispy! Affordable,5 years ago,2019-03-29 12:26:13.587,Thanks for stars given Mem,5 years ago,2019-03-29 12:26:13.587,0,33.0,5.0,1.0,Makan tengahari biasa saja. Lauk banyak pilihan. Ikan keli goreng sedap and rangup! Harga berpatutan,,positive,0.997258782386779
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,df760aa8e1c547d679a98fb7fc8bf755,5,The village side dishes are the best.... Xleh lupa sour water n sambal belacan.... Maveles...,5 years ago,2019-03-29 12:26:13.603,Thanks for the star given,5 years ago,2019-03-29 12:26:13.603,0,135.0,136.0,1.0,Lauk2 kampung mmg best.... Xleh lupa air asam n sambal belacan.... Maveles...,,positive,0.997206151485443
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,6391ae896f3a423c250acf5537d4279e,5,Very tasty fried catfish,5 years ago,2019-03-29 12:26:13.603,Thanks for star given,5 years ago,2019-03-29 12:26:13.603,0,15.0,102.0,1.0,Ikan keli goreng yg sangat sedap,,positive,0.997350931167602
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,d544213022c48585a11784e610244ffe,5,,5 years ago,2019-03-29 12:26:13.603,Thanks for   given,5 years ago,2019-03-29 12:26:13.603,0,1.0,,0.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,8a65c4c4748c515f99ffbeeef7893c24,5,,5 years ago,2019-03-29 12:26:13.603,Thanks for   given,5 years ago,2019-03-29 12:26:13.603,0,50.0,81.0,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,a913cc4011eccd31489946a776adf101,3,Once here dont forget the Deep Fried Catfish...,5 years ago,2019-03-29 12:26:14.353,Thanks for star given sir,5 years ago,2019-03-29 12:26:14.353,1,172.0,775.0,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,45babb98dbe2e066f918aff79bf060f3,5,,5 years ago,2019-03-29 12:26:14.353,Thanks for   given,5 years ago,2019-03-29 12:26:14.353,0,7.0,,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,039817e449349228b262b49f7f9fd952,3,"Before the eye police station. Take care to choose food. Relatively expensive. The price used to be ok, you can stand it",5 years ago,2019-03-29 12:26:14.353,Thanks for star given and feedback,5 years ago,2019-03-29 12:26:14.353,0,38.0,120.0,1.0,,,,
ChIJ9_mHRgCYTDARZHbGp16eHPA,Pokok Sawa,378f1098f621d9307b60a69b7295fab4,5,,5 years ago,2019-03-29 12:26:14.353,Thanks for  given,5 years ago,2019-03-29 12:26:14.353,0,24.0,146.0,1.0,,,,
